Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2012 [YR2012],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Mexico,MEX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.30000019073486,4.90000009536743,4.30000019073486,3.90000009536743,..
Mexico,MEX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.30000019073486,4.90000009536743,4.30000019073486,3.90000009536743,3.79999995231628
Mexico,MEX,Net migration,SM.POP.NETM,..,-300000,..,..,..
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2861.77134805435,3150.91060162507,3018.00867541869,3143.74910660682,..
"Micronesia, Fed. Sts.",FSM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Net migration,SM.POP.NETM,..,-8192,..,..,..
Middle East & North Africa,MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,7127.07141457904,8720.13709165306,7336.96993285536,7200.94573544809,..
Middle East & North Africa,MEA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,10.7127553725934,11.1116363980954,..,10.311946781149,..
Middle East & North Africa,MEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.4432791485971,11.3907148589906,11.0589947968526,11.072023388022,10.9407123432472
Middle East & North Africa,MEA,Net migration,SM.POP.NETM,..,1023970,..,..,..
Middle East & North Africa (excluding high income),MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,4122.81186091864,4829.33748469162,3924.28930062028,3890.35830494709,..
Middle East & North Africa (excluding high income),MNA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,11.1792000122006,12.2998099258027,..,12.0225036172061,..
Middle East & North Africa (excluding high income),MNA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.5334929465308,12.8359824482878,12.5880846635722,12.6428675608774,12.4592985439155
Middle East & North Africa (excluding high income),MNA,Net migration,SM.POP.NETM,..,-3206474,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,4143.28874205001,4853.34728231498,3936.59602284952,3901.33081308019,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,11.0575096586899,12.171997557597,..,11.8056682946918,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.4294670799906,12.7393593324938,12.445389622786,12.4867484427779,12.3089244119282
Middle East & North Africa (IDA & IBRD countries),TMN,Net migration,SM.POP.NETM,..,-3162723,..,..,..
Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,3916.75624907283,4813.51160262279,4843.54085692091,4807.84151638302,..
Middle income,MIC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.34270771878429,5.21051291558554,..,..,..
Middle income,MIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.60497354894615,5.53973887180338,5.49857634657667,5.65123947587587,5.76333074410468
Middle income,MIC,Net migration,SM.POP.NETM,..,-13699800,..,..,..
Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,1631.53583179532,2046.53678665109,1832.4990518988,1900.22608813183,..
Moldova,MDA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.40000009536743,5.59999990463257,3.70000004768372,4.19999980926514,..
Moldova,MDA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.40000009536743,5.59999990463257,4.90000009536743,4.09999990463257,4.40000009536743
Moldova,MDA,Net migration,SM.POP.NETM,..,-9529,..,..,..
Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,144246.368774966,..,..,..,..
Monaco,MCO,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,6.30000019073486,..
Monaco,MCO,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
Monaco,MCO,Net migration,SM.POP.NETM,..,..,..,..,..
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2650.35364830438,4368.08224755108,3946.96207454865,3694.08255234637,..
Mongolia,MNG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.59999990463257,3.90000009536743,4.90000009536743,7.19999980926514,..
Mongolia,MNG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.5,8.19999980926514,7.40000009536743,6.80000019073486,6.40000009536743
Mongolia,MNG,Net migration,SM.POP.NETM,..,-15001,..,..,..
Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,6682.28115774575,6586.7192089878,6514.27269528653,7028.93479926881,..
Montenegro,MNE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,19.7000007629395,19.7000007629395,17.5,17.7000007629395,..
Montenegro,MNE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.7000007629395,19.6000003814697,17.5,17.7000007629395,17.7000007629395
Montenegro,MNE,Net migration,SM.POP.NETM,..,-3112,..,..,..
Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,2834.20471989688,2904.74672773209,2864.09291462974,2892.77556054736,..
Morocco,MAR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.10000038146973,9,9.69999980926514,9.39999961853027,..
Morocco,MAR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.10000038146973,9,9.69999980926514,10.8000001907349,10.8000001907349
Morocco,MAR,Net migration,SM.POP.NETM,..,-307108,..,..,..
Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,419.225814942685,566.051387255338,528.313975804957,382.069330425644,..
Mozambique,MOZ,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,22.6000003814697,3,..,..
Mozambique,MOZ,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,23.5,22.6000003814697,25.2999992370605,25,24.5
Mozambique,MOZ,Net migration,SM.POP.NETM,..,-25000,..,..,..
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,987.73658320217,1175.56178795298,1138.99227090869,1195.51537205875,..
Myanmar,MMR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,0.800000011920929,..,..
Myanmar,MMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929
Myanmar,MMR,Net migration,SM.POP.NETM,..,-474278,..,..,..
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,5191.58308141444,5749.4047524812,4770.50093856546,4414.97894735036,..
Namibia,NAM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,22.1000003814697,16.7999992370605,..,23.3999996185303,..
Namibia,NAM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.5,20,19.6000003814697,23.3999996185303,22.2999992370605
Namibia,NAM,Net migration,SM.POP.NETM,..,-1371,..,..,..
Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,4912.59955837279,10099.4220024211,8052.88838546659,7821.29891769903,..
Nauru,NRU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Nauru,NRU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
Nauru,NRU,Net migration,SM.POP.NETM,..,..,..,..,..
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,592.183521642014,681.792586817722,747.160462355857,729.122251498504,..
Nepal,NPL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Nepal,NPL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.5,2.40000009536743,3.20000004768372,3.40000009536743,3.20000004768372
Nepal,NPL,Net migration,SM.POP.NETM,..,-372369,..,..,..
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,50338.2548273725,49474.705606422,44746.3340485236,45637.8867460287,..
Netherlands,NLD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.40000009536743,5.80000019073486,6.90000009536743,6,..
Netherlands,NLD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.40000009536743,5.80000019073486,6.90000009536743,6,4.90000009536743
Netherlands,NLD,Net migration,SM.POP.NETM,..,62687,..,..,..
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
New Caledonia,NCL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
New Caledonia,NCL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.8999996185303,14,14,14.5,14.6000003814697
New Caledonia,NCL,Net migration,SM.POP.NETM,..,5660,..,..,..
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,33691.3483689734,39970.2562445037,38201.5745534488,39412.1594273566,..
New Zealand,NZL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.09999990463257,6.40000009536743,5.40000009536743,5.09999990463257,..
New Zealand,NZL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.09999990463257,6.40000009536743,5.40000009536743,5.09999990463257,5.19999980926514
New Zealand,NZL,Net migration,SM.POP.NETM,..,90895,..,..,..
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,1526.49793806178,1792.0380448462,2095.96648814515,2151.38204656346,..
Nicaragua,NIC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.80000019073486,..,..,..,..
Nicaragua,NIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8,6.69999980926514,5.80000019073486,6.09999990463257,6.19999980926514
Nicaragua,NIC,Net migration,SM.POP.NETM,..,-135000,..,..,..
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
Niger,NER,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Niger,NER,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.40000009536743,2.5,2.40000009536743,2.59999990463257,2.59999990463257
Niger,NER,Net migration,SM.POP.NETM,..,-28497,..,..,..
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2327.32066957391,2755.29778740678,2655.15797711437,2175.67344162212,..
Nigeria,NGA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,21.3999996185303,24.2999992370605,4.30000019073486,7.09999990463257,..
Nigeria,NGA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.30000019073486,7.59999990463257,4.30000019073486,5,5.5
Nigeria,NGA,Net migration,SM.POP.NETM,..,-300000,..,..,..
North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,48289.700299921,51560.704640076,55156.2441866342,56085.3419362969,..
North America,NAC,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.4387466104224,8.01327146825146,5.47499125877861,5.12933282989226,..
North America,NAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.4387466104224,8.01327146825146,5.47499125877861,5.12933282989226,5.08580443478373
North America,NAC,Net migration,SM.POP.NETM,..,5645721,..,..,..
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,14681.0230780538,13980.4162478127,17020.5779334501,22572.3788234011,..
Northern Mariana Islands,MNP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,11.1999998092651,..,..,..,..
Northern Mariana Islands,MNP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
Northern Mariana Islands,MNP,Net migration,SM.POP.NETM,..,..,..,..,..
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,87770.2668443401,101668.170658652,74498.13763927,70868.1224961218,..
Norway,NOR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.5,3.09999990463257,4.30000019073486,4.69999980926514,..
Norway,NOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.5,3.09999990463257,4.30000019073486,4.69999980926514,4.5
Norway,NOR,Net migration,SM.POP.NETM,..,221814,..,..,..
Not classified,INX,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..
Not classified,INX,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Not classified,INX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
Not classified,INX,Net migration,SM.POP.NETM,..,..,..,..,..
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,35903.5343996534,38061.4233708886,36412.092163622,36866.1378522737,..
OECD members,OED,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.2931510764441,7.9368885193964,6.74876772986685,6.31740605146457,..
OECD members,OED,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.3071290450623,7.9391773115919,6.75348515538418,6.31508901199971,6.09718090582435
OECD members,OED,Net migration,SM.POP.NETM,..,12632620,..,..,..
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,19280.7473537557,22134.9100672411,16627.364302495,14982.3579235229,..
Oman,OMN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,15.3999996185303,..
Oman,OMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,18.3999996185303,18,16.1000003814697,16.5,16.8999996185303
Oman,OMN,Net migration,SM.POP.NETM,..,817500,..,..,..
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,12212.4832847804,15014.0888144628,12590.418581078,12071.5052443895,..
Other small states,OSS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Other small states,OSS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,12.3110289942725,11.8827553299801,11.6217359552765,11.9233968600757,11.9284372887072
Other small states,OSS,Net migration,SM.POP.NETM,..,743771,..,..,..
Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2892.65151078469,3570.88108686822,3644.38104613277,3775.69001657316,..
Pacific island small states,PSS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Pacific island small states,PSS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,14.7958372332845,14.9262949146183,15.1047088683491,14.9309866865993,14.7946285358558
Pacific island small states,PSS,Net migration,SM.POP.NETM,..,-71074,..,..,..
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,1040.14226787636,1261.20896743422,1428.63762767431,1443.62501636392,..
Pakistan,PAK,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,0.600000023841858,..,3.59999990463257,..,..
Pakistan,PAK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.59999990463257,6,5.90000009536743,5.90000009536743,5.90000009536743
Pakistan,PAK,Net migration,SM.POP.NETM,..,-1181920,..,..,..
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,8956.28236443576,10362.0339146353,13981.8395340098,14428.1402594987,..
Palau,PLW,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Palau,PLW,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
Palau,PLW,Net migration,SM.POP.NETM,..,..,..,..,..
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,7937.25993090731,10589.8271320652,13134.043669218,13680.23600692,..
Panama,PAN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,6.5,4,4.5,4.40000009536743,..
Panama,PAN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.5,4,4.5,4.40000009536743,4.69999980926514
Panama,PAN,Net migration,SM.POP.NETM,..,28105,..,..,..
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2004.81811175089,2865.873252112,2659.26350693538,2500.09111596047,..
Papua New Guinea,PNG,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2,..,..,..,..
Papua New Guinea,PNG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.5,2.59999990463257,2.59999990463257,2.5,2.59999990463257
Papua New Guinea,PNG,Net migration,SM.POP.NETM,..,-1001,..,..,..
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,3225.59175373637,3855.53773490999,4109.36772421106,4077.74207258975,..
Paraguay,PRY,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.19999980926514,8.10000038146973,6.80000019073486,7.69999980926514,..
Paraguay,PRY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.69999980926514,4.80000019073486,5.30000019073486,5.40000009536743,5.5
Paraguay,PRY,Net migration,SM.POP.NETM,..,-86700,..,..,..
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,5022.49319096369,6387.78528050603,6030.34325949661,6049.23257792933,..
Peru,PER,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.5,6.59999990463257,6.30000019073486,6.59999990463257,..
Peru,PER,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4,3.59999990463257,6.40000009536743,6.69999980926514,6.80000019073486
Peru,PER,Net migration,SM.POP.NETM,..,-240000,..,..,..
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2129.49924655622,2581.81855367229,2878.33837046494,2951.07192902945,..
Philippines,PHL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,3.59999990463257,3.5,6.30000019073486,2.70000004768372,..
Philippines,PHL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.40000009536743,7,6.30000019073486,5.5,5.69999980926514
Philippines,PHL,Net migration,SM.POP.NETM,..,-650000,..,..,..
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,12597.8623899641,13143.5212186872,12564.48352518,12414.0987276104,..
Poland,POL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,9.60000038146973,10.1000003814697,7.5,6.19999980926514,..
Poland,POL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.60000038146973,10.1000003814697,7.5,6.19999980926514,5.09999990463257
Poland,POL,Net migration,SM.POP.NETM,..,-73997,..,..,..
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,22538.6540773482,20577.4026375899,19252.6349536042,19838.0272272309,..
Portugal,PRT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,10.8000001907349,15.5,12.3999996185303,11.1000003814697,..
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.8000001907349,15.5,12.3999996185303,11.1000003814697,9.89999961853027
Portugal,PRT,Net migration,SM.POP.NETM,..,-140000,..,..,..
Post-demographic dividend,PST,GDP per capita (current US$),NY.GDP.PCAP.CD,39449.2966554321,41980.6695665395,40308.6835149317,41004.1698879842,..
Post-demographic dividend,PST,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.25065729480859,8.03758214549683,6.85906803548437,6.46098659807355,..
Post-demographic dividend,PST,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.26041832734267,8.04598439974937,6.80934039809085,6.34768987289573,6.09561026331405
Post-demographic dividend,PST,Net migration,SM.POP.NETM,..,11408223,..,..,..
Pre-demographic dividend,PRE,GDP per capita (current US$),NY.GDP.PCAP.CD,1368.07377789004,1638.54166405689,1524.22214003343,1374.65677980479,..
Pre-demographic dividend,PRE,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,..,..,..
Pre-demographic dividend,PRE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.28114437830305,7.02921326765854,6.55255895077423,6.68094363679274,6.75685794294051
Pre-demographic dividend,PRE,Net migration,SM.POP.NETM,..,-1589003,..,..,..
Puerto Rico,PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,26435.7401871545,27944.7338937424,29697.1277914972,30790.1047897477,..
Puerto Rico,PRI,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,16.1000003814697,14.5,12,11.8000001907349,..
Puerto Rico,PRI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,16.1000003814697,14.5,12,11.8000001907349,12.3000001907349
Puerto Rico,PRI,Net migration,SM.POP.NETM,..,-103530,..,..,..
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,70306.2278449301,88564.8229796416,66346.5226685873,59324.3387732773,..
Qatar,QAT,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,0.400000005960464,0.5,0.200000002980232,0.100000001490116,..
Qatar,QAT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.400000005960464,0.400000005960464,0.200000002980232,0.200000002980232,0.300000011920929
Qatar,QAT,Net migration,SM.POP.NETM,..,602000,..,..,..
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,8297.48362072379,8558.3976056224,8978.38925434643,9522.77104093628,..
Romania,ROU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7,6.80000019073486,6.80000019073486,5.90000009536743,..
Romania,ROU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7,6.80000019073486,6.80000019073486,5.90000009536743,5.90000009536743
Romania,ROU,Net migration,SM.POP.NETM,..,-299997,..,..,..
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,10674.987707365,15434.5747807126,9329.29071323649,8748.36885284202,..
Russian Federation,RUS,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,7.40000009536743,5.40000009536743,5.59999990463257,..,..
Russian Federation,RUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.30000019073486,5.5,5.59999990463257,5.5,5.30000019073486
Russian Federation,RUS,Net migration,SM.POP.NETM,..,1017884,..,..,..
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,563.491048683175,678.079697291679,710.348390658908,702.835601585743,..
Rwanda,RWA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,3.40000009536743,..,..,..
Rwanda,RWA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.59999990463257,3.40000009536743,3.40000009536743,2.79999995231628,2.59999990463257
Rwanda,RWA,Net migration,SM.POP.NETM,..,-79101,..,..,..
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,3453.43429763501,4234.64075149378,4149.41142948863,4030.01314440882,..
Samoa,WSM,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,8.80000019073486,..,..,..
Samoa,WSM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8,8.69999980926514,8.80000019073486,7.69999980926514,6.59999990463257
Samoa,WSM,Net migration,SM.POP.NETM,..,-12690,..,..,..
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,68758.368617233,56403.9948328626,47610.9850756554,47908.5614131786,..
San Marino,SMR,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,4.40000009536743,6.09999990463257,7.40000009536743,6.40000009536743,..
San Marino,SMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..
San Marino,SMR,Net migration,SM.POP.NETM,..,..,..,..,..
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,1129.75496146201,1380.94995918409,1615.32071145656,1714.68018368506,..
Sao Tome and Principe,STP,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,13.6000003814697,..,..,..
Sao Tome and Principe,STP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,14.3000001907349,13.6000003814697,13.3999996185303,13.6000003814697,13.6999998092651
Sao Tome and Principe,STP,Net migration,SM.POP.NETM,..,-5599,..,..,..
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,19259.5872568465,25303.094621303,20653.2420466609,20028.6482069305,..
Saudi Arabia,SAU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,5.5,5.59999990463257,5.59999990463257,..
Saudi Arabia,SAU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.59999990463257,5.5,5.59999990463257,5.5,5.5
Saudi Arabia,SAU,Net migration,SM.POP.NETM,..,1590000,..,..,..
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,1002.52994032218,1038.07764613247,910.774777246034,952.768323350168,..
Senegal,SEN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,..,..,4.80000019073486,..,..
Senegal,SEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.19999980926514,10.3999996185303,10.3999996185303,9.80000019073486,9.5
Senegal,SEN,Net migration,SM.POP.NETM,..,-99996,..,..,..
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,5411.87740391911,5659.38020403691,5237.25533423136,5426.19827887247,..
Serbia,SRB,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,19.2000007629395,24,17.8999996185303,15.3000001907349,..
Serbia,SRB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.2000007629395,23.8999996185303,17.7000007629395,15.3000001907349,14.3999996185303
Serbia,SRB,Net migration,SM.POP.NETM,..,-99999,..,..,..
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,10804.6844747547,12845.17363161,15390.0406382807,15075.7194365696,..
